"millesimes";"name"
"1,5";"[evaluate] 2139A_CG = 2139A_CA+2139A_CB+2139A_CC+2139A_CE+2139A_CF"
"1,5";"[evaluate] 2139A_CN = 2139A_CR+2139A_CS+2139A_CJ+2139A_CK+2139A_CL+2139A_CM"
"1,5";"[evaluate] 2139A_CP = 2139A_CG+2139A_CH+2139A_CN"
"1,5";"[evaluate] 2139A_FA = 2139A_AA-2139A_AB"
"1,5";"[evaluate] 2139A_FB = 2139A_AC-2139A_AD"
"1,5";"[evaluate] 2139A_FC = 2139A_AE-2139A_AF"
"1,5";"[evaluate] 2139A_FD = 2139A_AG-2139A_AH"
"1,5";"[evaluate] 2139A_FE = 2139A_AJ-2139A_AK"
"1,5";"[evaluate] 2139A_FF = 2139A_AL-2139A_AM"
"1,5";"[evaluate] 2139A_FG = 2139A_AN-2139A_AP"
"1,5";"[evaluate] 2139A_FH = 2139A_AQ-2139A_AR"
"1,5";"[evaluate] 2139A_FJ = 2139A_AS-2139A_AT"
"1,5";"[evaluate] 2139A_FK = 2139A_AU-2139A_AV"
"1,5";"[evaluate] 2139A_FL = 2139A_AW-2139A_AX"
"1,5";"[evaluate] 2139A_FM = 2139A_AY-2139A_AZ"
"1,5";"[evaluate] 2139A_FN = 2139A_BA-2139A_BB"
"1,5";"[evaluate] 2139A_FP = 2139A_BC-2139A_BD"
"1,5";"[evaluate] 2139A_FQ = 2139A_BE-2139A_BF"
"1,5";"[evaluate] 2139A_FR = 2139A_BG-2139A_BH"
"1,5";"[evaluate] 2139A_FS = 2139A_BJ-2139A_BK"
"1,5";"[evaluate] 2139A_FU = 2139A_BN-2139A_BO"
"1,5";"[evaluate] 2139A_FV = 2139A_BP-2139A_BQ"
"1,5";"[evaluate] 2139A_FW = 2139A_FL+2139A_FV"
"1,5";"[evaluate] 2139A_GL = 2139A_GA+2139A_GB+2139A_GC+2139A_GD+2139A_GE+2139A_GF+2139A_GG+2139A_GH+2139A_GJ+2139A_GK"
"1,5";"[evaluate] 2139A_GV = 2139A_GM+2139A_GN+2139A_GP+2139A_GQ+2139A_GR+2139A_GS+2139A_GU"
"1,5";"[evaluate] 2139A_GW = 2139A_GL+2139A_GV"
"1,5";"[evaluate] 2139A_HG = 2139A_HA+2139A_HB+2139A_HC+2139A_HE+2139A_HF"
"1,5";"[evaluate] 2139A_HP = 2139A_JB+2139A_JC+2139A_HK+2139A_HL+2139A_HM+2139A_HN"
"1,5";"[evaluate] 2139A_HQ = 2139A_HG+2139A_HH+2139A_HP"
"1,5";"[evaluate] 2139BIS_DY = #SUM(2139BIS_DA)#"
"1,5";"[evaluate] 2139BIS_FY = #SUM(2139BIS_FA)#"
"1,5";"[evaluate] 2139BIS_GY = #SUM(2139BIS_GA)#"
"1,5";"[evaluate] 2139BIS_KG = #SUM(2139BIS_KA)#"
"1,5";"[evaluate] 2139BIS_LG = #SUM(2139BIS_LA)#"
"1,5";"[evaluate] 2139BIS_MG = #SUM(2139BIS_MA)#"
"1,5";"[evaluate] 2139BIS_NG = #SUM(2139BIS_NA)#"
"1,5";"[evaluate] 2139BIS_PG = #SUM(2139BIS_PA)#"
"1,5";"[evaluate] 2139B_AM = 2139B_AA+2139B_AB+2139B_AC+2139B_AD+2139B_AE+2139B_AF+2139B_AG+2139B_AH+2139B_AJ+2139B_AK+2139B_AL"
"1,5";"[evaluate] 2139B_AY = 2139B_AN+2139B_AP+2139B_AQ+2139B_AR+2139B_AS+2139B_AT+2139B_AU+2139B_AV+2139B_AW+2139B_AX"
"1,5";"[evaluate] 2139B_AZ = 2139B_AM-2139B_AY"
"1,5";"[evaluate] 2139B_BE = (2139B_AM+2139B_BA+2139B_BB)-(2139B_AY+2139B_BC+2139B_BD)"
"1,5";"[evaluate] 2139B_EP = 2139B_EA+2139B_EB+2139B_EC+2139B_ED+2139B_EE+2139B_EF+2139B_EG+2139B_EH+2139B_EJ+2139B_EL+2139B_EN"
"1,5";"[evaluate] 2139B_FC = 2139B_EQ+2139B_ER+2139B_ES+2139B_ET+2139B_EU+2139B_EV+2139B_EX+2139B_EY+2139B_EZ+2139B_FB"
"1,5";"[evaluate] 2139B_FD = 2139B_EP-2139B_FC"
"1,5";"[evaluate] 2139B_FJ = (2139B_EP+2139B_FE+2139B_FF)-(2139B_FC+2139B_FG+2139B_FH)"
"1,5";"[evaluate] 2139B_FK = IF(2139B_FJ>=0;2139B_FJ;0)"
"1,5";"[evaluate] 2139B_FL = IF(2139B_FJ<0;(0-1)*2139B_FJ;0)"
"1";"[evaluate] 2139B_FP = #SUM(2139B_GE)#"
"1";"[evaluate] 2139B_FR = #SUM(2139B_GG)#"
"5";"[evaluate] 2139B_FS = IF(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_FR)>=0;2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_FR);0)"
"1";"[evaluate] 2139B_FS = IF(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_HP+2139B_FR)>=0;2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_HP+2139B_FR);0)"
"5";"[evaluate] 2139B_FT = IF(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_FR)<0;(0-1)*(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_FR));0)"
"1";"[evaluate] 2139B_FT = IF(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_HP+2139B_FR)<0;(0-1)*(2139B_FJ+(2139B_FM+2139B_FN+2139B_FO+2139B_FP)-(2139B_HM+2139B_FZ+2139B_HP+2139B_FR));0)"
"1,5";"[evaluate] 2139E_AZ = 2139E_AA+2139E_AB+2139E_AC+2139E_AD+2139E_AE+2139E_AF+2139E_AG"
"1,5";"[evaluate] 2139E_BZ = 2139E_BA+2139E_BB+2139E_BC+2139E_BD+2139E_BE+2139E_BF+2139E_BG"
"1,5";"[evaluate] 2139E_CZ = 2139E_CA+2139E_CB+2139E_CC+2139E_CD+2139E_CE+2139E_CF+2139E_CG"
"1,5";"[evaluate] 2139E_DA = 2139E_AA+2139E_BA-2139E_CA"
"1,5";"[evaluate] 2139E_DB = 2139E_AB+2139E_BB-2139E_CB"
"1,5";"[evaluate] 2139E_DC = 2139E_AC+2139E_BC-2139E_CC"
"1,5";"[evaluate] 2139E_DD = 2139E_AD+2139E_BD-2139E_CD"
"1,5";"[evaluate] 2139E_DE = 2139E_AE+2139E_BE-2139E_CE"
"1,5";"[evaluate] 2139E_DF = 2139E_AF+2139E_BF-2139E_CF"
"1,5";"[evaluate] 2139E_DG = 2139E_AG+2139E_BG-2139E_CG"
"1,5";"[evaluate] 2139E_DZ = 2139E_AZ+2139E_BZ-2139E_CZ"
"1,5";"[evaluate] 2139E_EZ = 2139E_EA+2139E_EB+2139E_EC+2139E_ED+2139E_EE+2139E_EF+2139E_EG"
"1,5";"[evaluate] 2139E_FZ = 2139E_FA+2139E_FB+2139E_FC+2139E_FD+2139E_FE+2139E_FF+2139E_FG"
"1,5";"[evaluate] 2139E_GZ = #SUM(2139E_HB)#)"
"1";"[evaluate] 2139_BA = 2139B_FS"
"1";"[evaluate] 2139_BB = 2139B_FT"
"1,5";"[evaluate] 2139_BE = 2139_BC-2139_BD"
"1,5";"[evaluate] 2139_BL = 2139_BA"
"1,5";"[evaluate] 2139_BM = 2139_BB+2139_BE+2139_BF+2139_MF+2139_BH"
"1,5";"[evaluate] 2139_LC = IF(2139_BL-2139_BM>=0;2139_BL-2139_BM;0)"
"1,5";"[evaluate] 2139_LD = IF(2139_BL-2139_BM<0;2139_BM-2139_BL;0)"
"1";"[evaluate] 2143_CA = 2151_XB"
"1";"[evaluate] 2143_CB = 2151_XC"
"1,5";"[evaluate] 2143_CE = 2143_CC-2143_CD"
"1,5";"[evaluate] 2143_CK = 2143_CA"
"1,5";"[evaluate] 2143_CL = 2143_CB+2143_CE+2143_CF+2143_LN+2143_LH"
"1,5";"[evaluate] 2143_LC = IF(2143_CK-2143_CL>=0;2143_CK-2143_CL;0)"
"1,5";"[evaluate] 2143_LD = IF(2143_CK-2143_CL<0;2143_CL-2143_CK;0)"
"1";"[evaluate] 2143_LH = 2151_XK+2151_XO"
"1";"[evaluate] 2143_LN = 2151_XJ"
"1,5";"[evaluate] 2144_BJ = 2144_AA+2144_AB+2144_AD+2144_AD+2144_AF+2144_AH+2144_AJ+2144_AN+2144_AP+2144_AR+2144_AT+2144_AV+2144_AX+2144_AZ+2144_BB+2144_BD+2144_BF+2144_BH"
"1,5";"[evaluate] 2144_BK = 2144_AC+2144_AE+2144_AG+2144_AI+2144_AK+2144_AM+2144_AO+2144_AQ+2144_AS+2144_AU+2144_AW+2144_AY+2144_BA+2144_BC+2144_BE+2144_BG+2144_BI"
"1,5";"[evaluate] 2144_CL = 2144_BL+2144_BN+2144_BP+2144_BR+2144_BT+2144_BV+2144_BX+2144_BZ+2144_CB+2144_CD+2144_CF+2144_CH+2144_CJ"
"1,5";"[evaluate] 2144_CM = 2144_BM+2144_BO+2144_BQ+2144_BS+2144_BU+2144_BW+2144_BY+2144_CA+2144_CC+2144_CE+2144_CG+2144_CI+2144_CK"
"1,5";"[evaluate] 2144_CP = 2144_BJ+2144_CL+2144_JF+2144_CO"
"1,5";"[evaluate] 2144_EE = 2144_AA"
"1,5";"[evaluate] 2144_EF = 2144_AB-2144_AC"
"1,5";"[evaluate] 2144_EG = 2144_AD-2144_AE"
"1,5";"[evaluate] 2144_EH = 2144_AF-2144_AG"
"1,5";"[evaluate] 2144_EJ = 2144_AH-2144_AI"
"1,5";"[evaluate] 2144_EK = 2144_AJ-2144_AK"
"1,5";"[evaluate] 2144_EL = 2144_AL-2144_AM"
"1,5";"[evaluate] 2144_EM = 2144_AN-2144_AO"
"1,5";"[evaluate] 2144_EN = 2144_AP-2144_AQ"
"1,5";"[evaluate] 2144_EP = 2144_AR-2144_AS"
"1,5";"[evaluate] 2144_EQ = 2144_AT-2144_AU"
"1,5";"[evaluate] 2144_ER = 2144_AV-2144_AW"
"1,5";"[evaluate] 2144_ES = 2144_AX-2144_AY"
"1,5";"[evaluate] 2144_ET = 2144_AZ-2144_BA"
"1,5";"[evaluate] 2144_EU = 2144_BB-2144_BC"
"1,5";"[evaluate] 2144_EV = 2144_BD-2144_BE"
"1,5";"[evaluate] 2144_EW = 2144_BF-2144_BG"
"1,5";"[evaluate] 2144_EX = 2144_BH-2144_BI"
"1,5";"[evaluate] 2144_EY = 2144_BJ-2144_BK"
"1,5";"[evaluate] 2144_EZ = 2144_BL-2144_BM"
"1,5";"[evaluate] 2144_FA = 2144_BN-2144_BO"
"1,5";"[evaluate] 2144_FB = 2144_BP-2144_BQ"
"1,5";"[evaluate] 2144_FC = 2144_BR-2144_BS"
"1,5";"[evaluate] 2144_FD = 2144_BT-2144_BU"
"1,5";"[evaluate] 2144_FE = 2144_BV-2144_BW"
"1,5";"[evaluate] 2144_FF = 2144_BX-2144_BY"
"1,5";"[evaluate] 2144_FG = 2144_BZ-2144_CA"
"1,5";"[evaluate] 2144_FH = 2144_CB-2144_CC"
"1,5";"[evaluate] 2144_FJ = 2144_CD-2144_CE"
"1,5";"[evaluate] 2144_FK = 2144_CF-2144_CG"
"1,5";"[evaluate] 2144_FL = 2144_CH-2144_CI"
"1,5";"[evaluate] 2144_FM = 2144_CJ-2144_CK"
"1,5";"[evaluate] 2144_FN = 2144_CL-2144_CM"
"1,5";"[evaluate] 2144_FQ = 2144_CO"
"1,5";"[evaluate] 2144_FR = 2144_CP-2144_JD"
"1,5";"[evaluate] 2144_GU = 2144_GA+2144_GB+2144_GC+2144_GD+2144_GE+2144_GF+2144_GG+2144_GH+2144_GJ+2144_GK+2144_GL+2144_GM+2144_GN+2144_GP+2144_GQ+2144_GR+2144_GS+2144_GT"
"1,5";"[evaluate] 2144_HJ = 2144_GV+2144_GW+2144_GX+2144_GY+2144_GZ+2144_HA+2144_HB+2144_HC+2144_HD+2144_HE+2144_HF+2144_HG+2144_HH"
"1,5";"[evaluate] 2144_HM = 2144_GU+2144_HJ+2144_JH+2144_HL"
"1,5";"[evaluate] 2144_JD = 2144_BK+2144_CM"
"1,5";"[evaluate] 2144_JG = 2144_JF"
"1,5";"[evaluate] 2145_DL = 2145_DA+2145_DB+2145_DC+2145_DE+2145_DF+2145_DG+2145_DH+2145_DI+2145_DJ+2145_DK"
"1,5";"[evaluate] 2145_DO = 2145_DM+2145_DN"
"1,5";"[evaluate] 2145_DZ = 2145_DP+2145_EE+2145_DQ+2145_DR+2145_DS+2145_DT+2145_DU+2145_DV+2145_DW+2145_DX+2145_DY"
"1,5";"[evaluate] 2145_EB = 2145_DL+2145_DO+2145_DZ+2145_EA"
"1,5";"[evaluate] 2145_FL = 2145_FA+2145_FB+2145_FC+2145_FD+2145_FE+2145_FF+2145_FG+2145_FH+2145_FJ+2145_FK"
"1,5";"[evaluate] 2145_FP = 2145_FM+2145_FN"
"1,5";"[evaluate] 2145_GB = 2145_FQ+2145_FR+2145_FS+2145_FT+2145_FU+2145_FV+2145_FW+2145_FX+2145_FY+2145_FZ+2145_GA"
"1,5";"[evaluate] 2145_GD = 2145_FL+2145_FP+2145_GB+2145_GC"
"1,5";"[evaluate] 2146BIS_HE = 2146BIS_HA+2146BIS_HB+2146BIS_HC+2146BIS_HD"
"1,5";"[evaluate] 2146BIS_HJ = 2146BIS_HF+2146BIS_HG+2146BIS_HH+2146BIS_HI"
"1,5";"[evaluate] 2146BIS_HK = 2146BIS_HE-2146BIS_HJ"
"1,5";"[evaluate] 2146BIS_HM = 2146_FY+2146_GT+2146BIS_HE"
"1,5";"[evaluate] 2146BIS_HN = 2146_GM+2146_GX+2146BIS_HJ+2146BIS_HL"
"1,5";"[evaluate] 2146BIS_HO = 2146BIS_HM-2146BIS_HN"
"1,5";"[evaluate] 2146BIS_JE = 2146BIS_JA+2146BIS_JB+2146BIS_JC+2146BIS_JD"
"1,5";"[evaluate] 2146BIS_JK = 2146BIS_JF+2146BIS_JG+2146BIS_JH+2146BIS_JJ"
"1,5";"[evaluate] 2146BIS_JL = 2146BIS_JE-2146BIS_JK"
"1,5";"[evaluate] 2146BIS_JN = 2146_HP+2146_JL+2146BIS_JE"
"1,5";"[evaluate] 2146BIS_JP = 2146_JD+2146_JQ+2146BIS_JK+2146BIS_JM"
"1,5";"[evaluate] 2146BIS_JQ = 2146BIS_JN-2146BIS_JP"
"1,5";"[evaluate] 2146_FC = 2146_FA+2146_FB"
"1,5";"[evaluate] 2146_FF = 2146_FD+2146_FE"
"1,5";"[evaluate] 2146_FI = 2146_FG+2146_FH"
"1,5";"[evaluate] 2146_FL = 2146_FJ+2146_FK"
"1,5";"[evaluate] 2146_FO = 2146_FM+2146_FN"
"1,5";"[evaluate] 2146_FP = 2146_FA+2146_FD+2146_FG+2146_FJ+2146_FM"
"1,5";"[evaluate] 2146_FQ = 2146_FB+2146_FE+2146_FH+2146_FK+2146_FN"
"1,5";"[evaluate] 2146_FR = 2146_FP+2146_FQ"
"1,5";"[evaluate] 2146_FY = 2146_FR+2146_FS+2146_FT+2146_FU+2146_FV+2146_FW+2146_FX+2146_GZ"
"1,5";"[evaluate] 2146_GM = 2146_FZ+2146_GA+2146_GB+2146_GC+2146_GD+2146_GE+2146_GF+2146_GG+2146_GH+2146_GI+2146_GJ+2146_GK+2146_GL"
"1,5";"[evaluate] 2146_GN = 2146_FY-2146_GM"
"1,5";"[evaluate] 2146_GT = 2146_GO+2146_GP+2146_GQ+2146_GR+2146_GS"
"1,5";"[evaluate] 2146_GX = 2146_GU+2146_GV+2146_GW"
"1,5";"[evaluate] 2146_GY = 2146_GT-2146_GX"
"1,5";"[evaluate] 2146_HF = 2146_HA+2146_HB+2146_HC+2146_HD+2146_HE"
"1,5";"[evaluate] 2146_HP = 2146_HF+2146_HG+2146_HH+2146_HJ+2146_HK+2146_HL+2146_HM+2146_HN"
"1,5";"[evaluate] 2146_JD = 2146_HQ+2146_HR+2146_HS+2146_HT+2146_HU+2146_HV+2146_HW+2146_HX+2146_HY+2146_HZ+2146_JA+2146_JB+2146_JC"
"1,5";"[evaluate] 2146_JE = 2146_HP-2146_JD"
"1,5";"[evaluate] 2146_JL = 2146_JF+2146_JG+2146_JH+2146_JJ+2146_JK"
"1,5";"[evaluate] 2146_JQ = 2146_JM+2146_JN+2146_JP"
"1,5";"[evaluate] 2146_JR = 2146_JL-2146_JQ"
"1,5";"[evaluate] 2147BIS_AL = 2147BIS_AA+2147BIS_AB+2147BIS_AC+2147BIS_AD+2147BIS_AE+2147BIS_AF+2147BIS_AG+2147BIS_AH+2147BIS_AJ+2147BIS_AK"
"1,5";"[evaluate] 2147BIS_BL = 2147BIS_BA+2147BIS_BB+2147BIS_BC+2147BIS_BD+2147BIS_BE+2147BIS_BF+2147BIS_BG+2147BIS_BH+2147BIS_BJ+2147BIS_BK"
"1,5";"[evaluate] 2147BIS_CL = 2147BIS_CA+2147BIS_CB+2147BIS_CC+2147BIS_CD+2147BIS_CE+2147BIS_CF+2147BIS_CG+2147BIS_CH+2147BIS_CJ+2147BIS_CK"
"1,5";"[evaluate] 2147BIS_DL = 2147BIS_DA+2147BIS_DB+2147BIS_DC+2147BIS_DD+2147BIS_DE+2147BIS_DF+2147BIS_DG+2147BIS_DH+2147BIS_DJ+2147BIS_DK"
"1,5";"[evaluate] 2147BIS_EL = 2147BIS_EA+2147BIS_EB+2147BIS_EC+2147BIS_ED+2147BIS_EE+2147BIS_EF+2147BIS_EG+2147BIS_EH+2147BIS_EJ+2147BIS_EK"
"1,5";"[evaluate] 2147BIS_FA = 2147BIS_AA-2147BIS_BA-2147BIS_EA"
"1,5";"[evaluate] 2147BIS_FB = 2147BIS_AB-2147BIS_BB-2147BIS_EB"
"1,5";"[evaluate] 2147BIS_FC = 2147BIS_AC-2147BIS_BC-2147BIS_EC"
"1,5";"[evaluate] 2147BIS_FD = 2147BIS_AD-2147BIS_BD-2147BIS_ED"
"1,5";"[evaluate] 2147BIS_FE = 2147BIS_AE-2147BIS_BE-2147BIS_EE"
"1,5";"[evaluate] 2147BIS_FF = 2147BIS_AF-2147BIS_BF-2147BIS_EF"
"1,5";"[evaluate] 2147BIS_FG = 2147BIS_AG-2147BIS_BG-2147BIS_EG"
"1,5";"[evaluate] 2147BIS_FH = 2147BIS_AH-2147BIS_BH-2147BIS_EH"
"1,5";"[evaluate] 2147BIS_FJ = 2147BIS_AJ-2147BIS_BJ-2147BIS_EJ"
"1,5";"[evaluate] 2147BIS_FK = 2147BIS_AK-2147BIS_BK-2147BIS_EK"
"1,5";"[evaluate] 2147BIS_FL = 2147BIS_AL-2147BIS_BL-2147BIS_EL"
"1,5";"[evaluate] 2147BIS_GC = 2147BIS_GA-2147BIS_GB"
"1,5";"[evaluate] 2147_AQ = 2147_AD+2147_AE+2147_AF+2147_AG+2147_AH+2147_AJ+2147_AK+2147_AL+2147_AM+2147_AN+2147_AP"
"1,5";"[evaluate] 2147_AU = 2147_AA+2147_AB+2147_AC+2147_AQ+2147_AR+2147_AS+2147_AT"
"1,5";"[evaluate] 2147_LQ = 2147_KJ+2147_KM+2147_KP+2147_KS+2147_KV+2147_KY+2147_LB+2147_LE+2147_LH+2147_LK+2147_LN"
"1,5";"[evaluate] 2147_LR = 2147_KK+2147_KN+2147_KQ+2147_KT+2147_KW+2147_KZ+2147_LC+2147_LF+2147_LI+2147_LL+2147_LO"
"1,5";"[evaluate] 2147_LS = 2147_KL+2147_KO+2147_KR+2147_KU+2147_KX+2147_LA+2147_LD+2147_LG+2147_LJ+2147_LM+2147_LP"
"1,5";"[evaluate] 2147_NU = 2147_ML+2147_MP+2147_MS+2147_MV+2147_MY+2147_NB+2147_NE+2147_NH+2147_NK+2147_NO+2147_NR"
"1,5";"[evaluate] 2147_NV = 2147_MN+2147_MQ+2147_MT+2147_MW+2147_MZ+2147_NC+2147_NF+2147_NI+2147_NL+2147_NP+2147_NS"
"1,5";"[evaluate] 2147_NW = 2147_MO+2147_MR+2147_MU+2147_MX+2147_NA+2147_ND+2147_NG+2147_NJ+2147_NM+2147_NQ+2147_NT"
"1,5";"[evaluate] 2147_OG = 2147_KA+2147_KD+2147_KG+2147_LQ+2147_LT+2147_LW+2147_LZ"
"1,5";"[evaluate] 2147_OH = 2147_KB+2147_KE+2147_KH+2147_LR+2147_LU+2147_LX+2147_MA"
"1,5";"[evaluate] 2147_OJ = 2147_KC+2147_KF+2147_KI+2147_LS+2147_LV+2147_LY+2147_MB"
"1,5";"[evaluate] 2147_OK = 2147_MC+2147_MF+2147_ML+2147_NU+2147_NX+2147_OA+2147_OD"
"1,5";"[evaluate] 2147_OL = 2147_MD+2147_MG+2147_MJ+2147_NV+2147_NY+2147_OB+2147_OE"
"1,5";"[evaluate] 2147_OM = 2147_ME+2147_MH+2147_MK+2147_NW+2147_NZ+2147_OC+2147_OF"
"1,5";"[evaluate] 2148_BL = 2148_BC+2148_BD+2148_BE+2148_BF+2148_BG+2148_BH+2148_BJ+2148_BK"
"1,5";"[evaluate] 2148_BM = 2148_BA+2148_BB+2148_BL+2148_BV"
"1,5";"[evaluate] 2148_BN = 2148_BM+2148_CM+2148_DM"
"1,5";"[evaluate] 2148_BP = 2148_EM+2148_FM+2148_GM"
"1,5";"[evaluate] 2148_BQ = 2148_BN-2148_BP"
"1,5";"[evaluate] 2148_BU = 2148_BR+2148_BS-2148_BT"
"1,5";"[evaluate] 2148_CL = 2148_CC+2148_CD+2148_CE+2148_CF+2148_CG+2148_CH+2148_CJ+2148_CK"
"1,5";"[evaluate] 2148_CM = 2148_CA+2148_CB+2148_CL"
"1,5";"[evaluate] 2148_DL = 2148_DC+2148_DD+2148_DE+2148_DF+2148_DG+2148_DH+2148_DJ+2148_DK"
"1,5";"[evaluate] 2148_DM = 2148_DA+2148_DB+2148_DL"
"1,5";"[evaluate] 2148_EL = 2148_EC+2148_ED+2148_EE+2148_EF+2148_EG+2148_EH+2148_EJ+2148_EK"
"1,5";"[evaluate] 2148_EM = 2148_EA+2148_EB+2148_EL+2148_EV"
"1,5";"[evaluate] 2148_FL = 2148_FC+2148_FD+2148_FE+2148_FF+2148_FG+2148_FH+2148_FJ+2148_FK"
"1,5";"[evaluate] 2148_FM = 2148_FA+2148_FB+2148_FL"
"1,5";"[evaluate] 2148_GL = 2148_GC+2148_GD+2148_GE+2148_GF+2148_GG+2148_GH+2148_GJ+2148_GK"
"1,5";"[evaluate] 2148_GM = 2148_GA+2148_GB+2148_GL"
"1,5";"[evaluate] 2148_HL = 2148_HC+2148_HD+2148_HE+2148_HF+2148_HG+2148_HH+2148_HJ+2148_HK"
"1,5";"[evaluate] 2148_HM = 2148_HA+2148_HB+2148_HL+2148_HV"
"1,5";"[evaluate] 2148_PD = 2148_PA+2148_PB-2148_PC"
"1,5";"[evaluate] 2148_PH = 2148_PE+2148_PF-2148_PG"
"1,5";"[evaluate] 2148_PL = 2148_PI+2148_PJ-2148_PK"
"1,5";"[evaluate] 2148_PQ = 2148_PM+2148_PN-2148_PO"
"1,5";"[evaluate] 2148_PU = 2148_PR+2148_PS-2148_PT"
"1,5";"[evaluate] 2148_PY = 2148_PV+2148_PW-2148_PX"
"1,5";"[evaluate] 2148_QC = 2148_PZ+2148_QA-2148_QB"
"1,5";"[evaluate] 2148_QG = 2148_QD+2148_QE-2148_QF"
"1,5";"[evaluate] 2148_QK = 2148_QH+2148_QI-2148_QJ"
"1,5";"[evaluate] 2148_QO = 2148_QL+2148_QM-2148_QN"
"1,5";"[evaluate] 2148_QP = 2148_PI+2148_PM+2148_PR+2148_PV+2148_PZ+2148_QD+2148_QH+2148_QL"
"1,5";"[evaluate] 2148_QR = 2148_PJ+2148_PN+2148_PS+2148_PW+2148_QA+2148_QE+2148_QI+2148_QM"
"1,5";"[evaluate] 2148_QS = 2148_PK+2148_PO+2148_PT+2148_PX+2148_QB+2148_QF+2148_QJ+2148_QN"
"1,5";"[evaluate] 2148_QT = 2148_QP+2148_QR-2148_QS"
"1,5";"[evaluate] 2148_UA = 2148_PA+2148_PE+2148_QP"
"1,5";"[evaluate] 2148_UB = 2148_PB+2148_PF+2148_QR"
"1,5";"[evaluate] 2148_UC = 2148_PC+2148_PG+2148_QS"
"1,5";"[evaluate] 2148_UD = 2148_UA+2148_UB-2148_UC"
"1";"[evaluate] 2149_AD = #SUM(2149_EB)#"
"1,5";"[evaluate] 2149_AE = 2149_AA+2149_AC+2149_AD"
"1";"[evaluate] 2149_AM = #SUM(2149_FB)#"
"1";"[evaluate] 2149_AR = #SUM(2149_GB)#"
"1,5";"[evaluate] 2149_AS = 2149_AF+2149_AG+2149_AH+2149_AJ+2149_AK+2149_AL+2149_AM+2149_AN+2149_HF+2149_AQ+2149_AR"
"1";"[evaluate] 2149_AY = #SUM(2149_HB)#"
"1,5";"[evaluate] 2149_AZ = 2149_AT+2149_AU+2149_AV+2149_AW+2149_AX+2149_AY"
"1,5";"[evaluate] 2149_BA = 2149_AE+2149_AS+2149_AZ"
"1";"[evaluate] 2149_BH = #SUM(2149_FC)#"
"1";"[evaluate] 2149_BM = #SUM(2149_GC)#"
"1";"[evaluate] 2149_BT = #SUM(2149_HC)#"
"1";"[evaluate] 2149_CD = #SUM(2149_FD)#"
"1";"[evaluate] 2149_CH = #SUM(2149_GD)#"
"1";"[evaluate] 2149_CP = #SUM(2149_HD)#"
"1,5";"[evaluate] 2149_CT = 2149_AF+2149_BB-2149_BX"
"1,5";"[evaluate] 2149_CU = 2149_AG+2149_BC-2149_BY"
"1,5";"[evaluate] 2149_CV = 2149_AH+2149_BD-2149_BZ"
"1,5";"[evaluate] 2149_CW = 2149_AJ+2149_BE-2149_CA"
"1,5";"[evaluate] 2149_CX = 2149_AK+2149_BF-2149_CB"
"1,5";"[evaluate] 2149_CY = 2149_AL+2149_BG-2149_CC"
"1";"[evaluate] 2149_CZ = #SUM(2149_FE)#"
"1,5";"[evaluate] 2149_CZ = 2149_AM+2149_BH-2149_CD"
"1,5";"[evaluate] 2149_DA = 2149_AN+2149_BJ-2149_CE"
"1,5";"[evaluate] 2149_DC = 2149_AQ+2149_BL-2149_CG"
"1";"[evaluate] 2149_DD = #SUM(2149_GE)#"
"1,5";"[evaluate] 2149_DD = 2149_AR+2149_BM-2149_CH"
"1,5";"[evaluate] 2149_DE = 2149_AT+2149_BN-2149_CJ"
"1,5";"[evaluate] 2149_DF = 2149_AU+2149_BP-2149_CK"
"1,5";"[evaluate] 2149_DG = 2149_AV+2149_BQ-2149_CL"
"1,5";"[evaluate] 2149_DH = 2149_AW+2149_BR-2149_CM"
"1,5";"[evaluate] 2149_DJ = 2149_AX+2149_BS-2149_CN"
"1";"[evaluate] 2149_DK = #SUM(2149_HE)#"
"1,5";"[evaluate] 2149_DK = 2149_AY+2149_BT-2149_CP"
"1,5";"[evaluate] 2149_HJ = 2149_HF+2149_HG-2149_HH"
"1,5";"[evaluate] 2149_TC = 2149_AA+2149_TA-2149_TB"
"1,5";"[evaluate] 2149_TI = 2149_AC+2149_TG-2149_TH"
"1";"[evaluate] 2149_TJ = #SUM(2149_EC)#"
"1";"[evaluate] 2149_TK = #SUM(2149_ED)#"
"1";"[evaluate] 2149_TL = #SUM(2149_EE)#"
"1,5";"[evaluate] 2149_TL = 2149_AD+2149_TJ-2149_TK"
"1,5";"[evaluate] 2149_TM = 2149_TA+2149_TG+2149_TJ"
